source_id,entity_id,entity_type,url,source_type,authority_tier,fetch_priority,fetch_status,parser_hint,respect_robots,rate_limit_hint,last_checked_at,notes
src:ddragon:shaco,char:shaco,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shaco.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:shen,char:shen,CHAMPION,https://www.leagueoflegends.com/en-us/champions/shen/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:shen,char:shen,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AShen,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:shen,char:shen,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Shen,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:shen,char:shen,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shen.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:shyvana,char:shyvana,CHAMPION,https://www.leagueoflegends.com/en-us/champions/shyvana/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:shyvana,char:shyvana,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3AShyvana,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:shyvana,char:shyvana,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Shyvana,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:shyvana,char:shyvana,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shyvana.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:singed,char:singed,CHAMPION,https://www.leagueoflegends.com/en-us/champions/singed/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:singed,char:singed,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASinged,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:singed,char:singed,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Singed,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:singed,char:singed,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Singed.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:sion,char:sion,CHAMPION,https://www.leagueoflegends.com/en-us/champions/sion/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:sion,char:sion,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASion,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:sion,char:sion,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Sion,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:sion,char:sion,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sion.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:sivir,char:sivir,CHAMPION,https://www.leagueoflegends.com/en-us/champions/sivir/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:sivir,char:sivir,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASivir,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:sivir,char:sivir,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Sivir,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:sivir,char:sivir,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sivir.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:skarner,char:skarner,CHAMPION,https://www.leagueoflegends.com/en-us/champions/skarner/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:skarner,char:skarner,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASkarner,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:skarner,char:skarner,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Skarner,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:skarner,char:skarner,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Skarner.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:smolder,char:smolder,CHAMPION,https://www.leagueoflegends.com/en-us/champions/smolder/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:smolder,char:smolder,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASmolder,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:smolder,char:smolder,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Smolder,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:smolder,char:smolder,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Smolder.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:sona,char:sona,CHAMPION,https://www.leagueoflegends.com/en-us/champions/sona/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:sona,char:sona,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASona,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:sona,char:sona,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Sona,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:sona,char:sona,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sona.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:soraka,char:soraka,CHAMPION,https://www.leagueoflegends.com/en-us/champions/soraka/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:soraka,char:soraka,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASoraka,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:soraka,char:soraka,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Soraka,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:soraka,char:soraka,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Soraka.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:swain,char:swain,CHAMPION,https://www.leagueoflegends.com/en-us/champions/swain/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:swain,char:swain,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASwain,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:swain,char:swain,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Swain,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:swain,char:swain,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Swain.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:sylas,char:sylas,CHAMPION,https://www.leagueoflegends.com/en-us/champions/sylas/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:sylas,char:sylas,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASylas,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:sylas,char:sylas,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Sylas,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:sylas,char:sylas,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sylas.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:syndra,char:syndra,CHAMPION,https://www.leagueoflegends.com/en-us/champions/syndra/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:syndra,char:syndra,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ASyndra,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:syndra,char:syndra,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Syndra,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:syndra,char:syndra,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Syndra.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:tahm-kench,char:tahm-kench,CHAMPION,https://www.leagueoflegends.com/en-us/champions/tahm-kench/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:tahm-kench,char:tahm-kench,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ATahm_Kench,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:tahm-kench,char:tahm-kench,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Tahm_Kench,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:tahm-kench,char:tahm-kench,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/TahmKench.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:taliyah,char:taliyah,CHAMPION,https://www.leagueoflegends.com/en-us/champions/taliyah/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:taliyah,char:taliyah,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ATaliyah,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:taliyah,char:taliyah,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Taliyah,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:taliyah,char:taliyah,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Taliyah.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:talon,char:talon,CHAMPION,https://www.leagueoflegends.com/en-us/champions/talon/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:talon,char:talon,CHAMPION,https://wiki.leagueoflegends.com/en-us/Universe%3ATalon,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,P1,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:talon,char:talon,CHAMPION,https://wiki.leagueoflegends.com/en-us/Template%3AData_Talon,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,P2,UNFETCHED,WIKI_UNIVERSE,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:talon,char:talon,CHAMPION,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Talon.json,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,P0,UNFETCHED,GENERIC,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:taric,char:taric,CHAMPION,https://www.leagueoflegends.com/en-us/champions/taric/,CHAMPION_BIO,PRIMARY_OFFICIAL,P0,UNFETCHED,RIOT_CHAMPION,TRUE,1-2 req/sec max; cache responses,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
